age,tenure_months,monthly_premium,claims_count,claim_amount,support_contacts,satisfaction_score,payment_delay_days,has_dispute,online_engagement,policy_type,region,churn
37,86,107.31,1,220.57,2,4,3,0,10,premium,east,0
72,82,104.32,0,143.24,3,3,2,0,2,standard,east,0
71,26,188.41,0,192.98,1,3,0,0,1,standard,south,0
48,47,132.34,1,42.87,1,5,2,0,4,family,west,0
23,68,131.86,0,229.76,0,1,2,0,6,standard,east,0
53,59,107.06,0,505.68,1,4,0,0,0,premium,west,0
51,9,99.13,0,39.81,1,3,1,1,8,family,south,0
29,57,43.48,1,252.45,1,2,2,0,6,standard,south,0
55,6,153.91,2,143.69,1,2,1,0,10,family,south,0
66,13,135.69,1,124.35,1,1,1,0,3,standard,east,0
27,63,113.73,0,231.61,0,4,3,0,9,standard,south,0
60,12,115.2,0,214.31,1,4,4,0,4,standard,west,0
29,34,145.77,1,296.37,2,2,2,0,1,premium,south,0
61,57,65.59,1,44.48,0,2,3,1,9,standard,east,1
44,63,99.35,0,304.19,1,5,2,0,0,standard,north,0
22,44,80.23,1,164.48,1,4,3,0,7,premium,south,0
73,11,182.0,0,25.78,3,3,1,0,2,standard,south,0
30,77,150.65,3,89.95,2,1,1,0,7,standard,south,0
53,91,42.91,0,146.16,2,3,4,1,3,standard,east,0
31,85,67.02,0,88.35,2,2,2,0,0,standard,north,0
71,72,115.37,1,112.78,0,5,2,0,9,standard,north,0
61,40,103.46,0,78.41,1,1,3,0,3,standard,south,0
64,84,73.65,0,682.17,1,5,3,0,7,family,north,0
44,48,188.07,2,202.68,1,5,2,0,0,premium,north,0
46,15,130.94,0,132.97,2,4,3,0,10,family,west,0
55,82,136.62,1,51.68,2,3,2,0,6,premium,north,0
63,32,95.78,0,296.91,0,3,2,0,4,family,east,0
66,90,145.28,0,184.27,1,5,3,0,9,standard,south,0
22,37,106.68,1,56.69,0,5,1,0,4,standard,north,0
57,83,110.08,2,57.05,4,5,3,0,3,standard,north,0
27,52,141.39,1,114.94,2,1,2,0,3,standard,north,0
37,46,62.99,0,133.99,1,3,1,0,7,family,north,0
65,30,175.9,1,199.29,1,4,3,0,4,standard,south,0
35,80,126.38,0,120.94,0,1,5,0,6,family,west,0
64,8,164.83,1,211.43,0,4,0,0,8,standard,south,0
46,46,82.36,0,88.42,1,2,4,0,7,premium,east,0
34,37,87.69,0,121.19,1,3,2,0,7,premium,north,0
39,53,79.33,1,304.42,0,5,0,0,6,standard,west,0
50,26,128.76,2,218.21,1,5,3,0,8,premium,south,0
62,64,122.31,0,126.83,2,2,3,0,7,premium,north,1
54,38,103.75,1,160.21,2,4,2,0,9,standard,south,0
71,20,84.51,0,121.61,1,1,1,0,6,standard,west,0
67,21,75.67,0,35.67,0,4,4,0,0,premium,east,0
61,67,118.3,0,376.15,0,1,4,0,9,premium,north,0
53,27,103.7,2,60.1,1,5,1,1,2,standard,north,0
37,31,96.0,1,94.04,0,2,1,0,7,premium,west,0
43,61,174.15,2,606.67,1,4,1,0,7,standard,west,0
28,33,117.12,1,49.83,1,4,0,0,7,standard,north,0
41,39,164.45,1,116.24,3,2,2,0,4,standard,north,0
71,25,101.34,0,318.1,1,5,5,1,4,standard,north,1
44,35,128.57,1,431.37,1,1,2,0,1,standard,north,0
28,67,118.06,0,182.4,2,5,0,0,2,premium,north,0
56,52,60.58,0,298.78,1,3,2,0,0,family,south,0
73,95,169.99,0,107.17,1,3,0,0,9,family,north,0
67,74,115.27,2,6.21,1,2,2,1,10,standard,east,0
36,4,146.12,3,280.78,5,1,1,0,1,premium,south,1
46,38,93.68,1,124.6,2,4,2,0,9,family,south,0
50,29,114.23,0,97.48,2,4,0,0,7,standard,west,0
35,57,89.66,1,90.59,0,5,4,0,3,standard,south,1
36,27,163.26,1,208.5,1,5,2,1,1,standard,north,0
34,92,130.9,0,206.77,1,2,2,0,7,standard,south,0
74,30,132.85,0,127.43,1,3,1,0,0,family,south,0
61,51,167.54,2,176.09,1,5,5,0,1,standard,south,0
66,14,160.47,3,48.91,1,3,2,1,1,standard,south,0
65,87,146.79,2,108.44,4,4,0,0,1,premium,south,0
72,87,70.24,2,51.02,0,4,2,1,0,family,south,0
27,76,95.65,1,49.43,0,5,1,0,3,standard,west,0
68,35,84.86,2,164.02,1,2,2,0,8,premium,south,0
25,8,145.46,0,132.72,3,1,1,0,3,standard,south,0
47,69,125.97,0,88.57,2,5,3,0,2,standard,west,0
53,42,71.33,1,104.21,1,3,1,0,10,standard,south,0
40,95,113.39,1,174.24,3,1,2,0,5,premium,north,0
29,67,67.71,0,211.55,0,4,1,0,0,standard,south,0
32,53,118.14,2,187.88,0,5,2,0,6,standard,south,0
65,94,62.06,0,24.51,1,4,5,0,6,family,west,0
38,77,138.51,0,10.5,2,2,2,0,4,family,west,0
38,45,133.23,0,65.25,1,5,3,0,9,standard,west,0
70,4,186.78,0,10.7,1,1,4,0,7,standard,south,0
29,11,149.68,1,346.94,2,5,4,0,0,standard,north,0
70,44,105.2,0,101.45,0,1,0,0,4,standard,south,0
70,55,148.63,0,38.08,1,2,1,0,6,standard,south,0
53,5,71.08,0,100.5,0,2,2,0,7,premium,west,0
30,14,86.31,1,18.51,3,3,2,1,4,standard,north,0
30,68,131.66,0,38.96,3,1,1,0,4,standard,south,0
37,72,44.46,2,94.52,1,4,1,0,2,premium,south,0
52,5,118.7,4,82.1,1,1,2,0,6,standard,west,0
30,50,84.29,3,93.89,0,1,4,0,2,standard,east,0
46,10,123.55,1,178.31,1,1,3,1,5,premium,north,0
28,70,82.28,1,249.27,0,5,1,0,8,standard,east,0
50,80,134.85,1,139.23,0,1,1,0,10,premium,south,0
23,83,120.68,0,258.54,2,4,0,1,5,standard,east,0
59,58,169.01,0,83.69,2,4,0,0,2,standard,north,0
24,61,120.24,0,283.11,1,5,2,0,0,standard,south,0
32,89,93.1,2,140.92,2,3,3,0,9,premium,south,0
31,59,111.36,0,234.43,1,5,2,0,4,standard,north,0
66,44,72.95,2,85.12,1,3,2,0,2,family,east,0
24,73,134.21,0,136.11,2,1,1,0,8,family,west,0
44,57,140.64,1,469.89,1,5,2,0,5,standard,north,0
53,81,206.42,0,135.33,2,3,2,0,7,standard,north,0
49,51,98.24,0,247.75,0,1,0,0,0,standard,south,0
58,83,110.63,0,269.31,0,4,2,0,10,family,south,0
64,7,99.85,0,198.4,2,2,4,0,3,standard,east,0
42,6,127.42,0,223.91,0,5,1,0,8,standard,east,0
65,12,133.36,1,85.33,1,1,3,0,3,standard,south,0
38,54,118.13,0,63.38,1,4,2,0,1,standard,west,0
74,68,158.02,1,51.71,0,5,1,0,4,standard,south,0
48,23,98.41,0,172.26,1,1,2,0,0,standard,west,0
61,17,154.52,0,132.38,2,3,4,0,5,premium,west,0
68,83,138.85,0,163.64,2,4,0,0,5,standard,north,0
64,72,119.58,1,43.9,0,5,2,0,0,premium,north,0
67,63,108.98,0,72.42,1,2,2,0,4,standard,west,1
50,48,204.93,2,242.99,0,3,2,0,6,standard,south,0
24,42,91.4,1,148.35,0,3,2,0,6,family,east,0
48,4,130.43,2,141.7,1,2,0,0,0,premium,north,0
31,20,93.74,0,107.8,0,5,5,1,7,premium,west,0
69,86,182.5,0,66.86,2,4,1,0,3,standard,south,0
34,34,151.04,1,289.56,1,1,1,0,2,premium,east,0
34,68,96.26,1,322.82,1,5,2,1,9,premium,north,0
35,68,137.94,1,136.63,2,1,6,0,10,family,north,0
56,31,129.02,0,116.72,0,5,5,0,1,premium,west,0
52,22,101.92,1,338.83,1,3,0,0,5,standard,east,0
72,67,146.54,1,74.26,6,4,4,0,2,family,west,0
44,11,133.63,3,89.88,1,5,2,0,7,standard,north,0
36,49,127.55,0,235.1,0,5,3,0,6,standard,south,0
24,85,118.53,2,88.65,1,1,3,0,4,premium,west,0
22,69,135.09,1,130.77,1,3,1,1,8,standard,east,0
41,74,128.03,1,14.19,0,1,2,0,7,standard,east,0
71,10,122.07,1,328.04,2,4,1,0,10,standard,north,0
49,21,97.56,1,221.43,0,3,0,0,10,standard,east,0
69,28,179.28,1,275.95,0,5,1,0,4,family,east,0
27,30,83.24,1,58.39,1,4,2,0,1,premium,north,0
26,21,134.97,0,376.5,1,3,2,0,10,premium,north,0
66,93,108.79,0,121.66,1,1,1,0,4,family,north,0
27,18,181.58,1,292.47,1,2,4,0,9,standard,west,1
24,68,88.38,1,168.87,2,5,1,0,7,premium,west,0
43,57,94.27,1,228.64,0,1,5,0,5,standard,north,0
71,59,86.06,1,178.42,1,5,1,0,9,premium,west,0
58,22,131.32,0,88.09,2,4,2,0,8,premium,south,0
27,31,71.94,0,28.55,1,3,1,0,7,family,west,0
66,59,103.25,0,307.95,2,3,1,0,5,premium,south,0
66,30,44.67,2,7.14,1,1,5,0,2,standard,north,0
64,67,128.41,1,246.52,0,2,1,0,2,premium,west,0
69,6,102.49,0,307.68,1,3,1,0,7,standard,west,0
34,9,67.92,0,36.57,2,3,2,0,4,standard,south,0
73,70,158.0,0,92.2,1,2,3,0,6,standard,south,0
38,60,74.23,0,32.48,2,5,4,0,7,standard,west,0
64,7,147.89,2,77.49,2,3,1,0,0,premium,north,0
52,86,95.46,1,272.87,1,2,3,0,0,standard,west,0
63,3,176.05,1,226.82,2,4,0,0,6,standard,west,0
55,91,146.23,0,205.81,3,1,3,0,10,standard,north,0
56,70,84.72,0,92.74,1,1,1,0,5,standard,north,0
54,94,87.9,0,8.42,0,2,1,1,7,standard,north,0
63,91,141.19,1,42.04,1,1,1,0,3,premium,west,0
61,32,110.82,0,107.8,2,2,2,0,2,premium,west,0
29,73,114.07,2,51.38,1,1,2,0,2,standard,south,0
65,22,164.53,1,248.36,0,4,0,0,10,standard,west,0
50,46,93.8,0,384.47,0,1,1,0,8,standard,west,0
39,25,123.2,0,167.91,0,2,0,0,3,family,west,0
49,48,153.41,0,36.11,0,2,0,0,0,standard,south,0
73,84,148.32,0,315.66,2,3,3,1,9,standard,west,0
67,43,114.41,4,141.79,2,3,4,0,3,standard,north,1
66,11,109.89,2,127.55,2,4,2,0,2,standard,north,0
46,33,59.14,0,193.67,3,4,2,0,7,standard,east,0
63,76,83.03,1,43.82,1,2,0,0,1,premium,north,0
42,51,131.14,1,94.02,2,1,4,0,2,standard,north,0
58,55,115.17,1,120.84,0,5,1,0,5,premium,north,0
55,43,122.62,0,157.39,0,2,3,0,1,standard,south,0
35,30,156.37,1,169.43,3,3,2,0,10,standard,south,0
36,58,78.44,1,193.42,1,5,1,0,10,standard,west,0
25,61,111.73,0,79.3,3,4,2,0,9,standard,south,0
29,86,126.6,0,22.75,0,3,3,0,6,standard,south,1
44,60,95.35,2,106.93,0,2,5,0,5,standard,west,0
47,95,170.1,0,117.83,1,5,2,0,2,premium,west,0
30,79,151.8,2,21.6,1,1,1,0,1,family,south,0
44,10,130.15,0,75.64,1,3,3,0,1,family,east,0
54,39,182.8,0,146.84,0,2,1,0,1,standard,west,0
34,38,67.54,0,86.05,1,1,2,0,0,standard,west,0
39,3,119.73,4,142.38,1,2,1,0,8,standard,south,1
41,19,132.82,1,82.93,1,1,4,1,8,standard,east,0
48,73,87.99,0,203.78,1,1,3,1,8,standard,east,0
41,35,130.53,1,55.25,1,4,2,0,3,standard,north,0
61,16,81.27,4,128.8,0,4,2,0,1,premium,east,0
39,29,144.17,0,133.67,0,5,0,0,2,standard,north,0
44,28,157.02,2,241.68,1,1,1,0,9,standard,north,0
42,19,129.53,0,98.13,2,3,2,0,9,premium,north,0
31,12,55.15,0,380.85,1,4,2,1,0,family,north,0
58,74,86.16,0,371.12,0,3,2,0,7,standard,north,0
34,79,139.76,3,58.64,2,1,3,1,9,standard,west,0
37,49,120.74,1,125.9,4,3,1,0,8,standard,north,0
64,60,40.0,0,39.94,3,1,2,0,2,standard,north,0
72,88,163.5,0,182.69,0,1,0,0,7,standard,west,0
57,81,124.78,1,85.05,0,4,1,0,9,premium,east,0
70,6,91.33,0,140.31,1,1,1,0,10,premium,east,0
67,91,154.82,2,104.69,0,2,1,0,7,family,west,0
47,9,96.29,0,665.65,2,5,2,0,3,standard,east,0
62,5,95.9,3,114.6,1,5,2,0,7,family,east,0
39,40,132.54,2,106.74,2,1,2,0,1,standard,south,0
46,72,182.34,0,252.83,1,3,3,0,0,standard,east,0
50,10,176.83,1,278.38,1,2,3,0,0,standard,west,0
72,30,132.59,2,156.05,0,4,2,0,6,standard,south,0
66,27,136.18,1,283.75,0,4,1,0,0,family,north,0
47,39,147.7,3,593.56,1,1,1,0,1,standard,south,0
56,94,76.01,2,100.27,2,3,4,0,9,standard,south,0
32,33,142.55,1,44.72,0,2,4,0,4,premium,north,0
64,22,94.31,1,172.52,2,5,4,0,6,standard,east,0
51,14,131.15,0,265.61,1,2,2,0,4,premium,west,0
50,21,112.04,3,360.18,2,1,0,0,0,family,north,0
62,15,137.54,0,195.74,2,4,6,0,6,standard,south,0
55,56,124.13,1,131.27,2,5,0,0,1,standard,south,0
25,42,40.0,2,66.68,2,5,0,0,7,standard,east,0
37,49,126.26,0,308.82,3,1,6,0,7,family,north,0
31,80,142.48,0,162.15,0,4,3,0,7,family,west,0
60,56,135.61,2,23.41,0,2,3,0,4,family,north,0
23,17,116.41,0,469.18,3,1,2,0,5,premium,west,0
32,38,177.48,0,47.41,0,3,2,0,8,standard,north,0
53,32,130.9,0,269.09,0,5,2,0,4,premium,west,0
58,79,135.32,2,152.38,1,5,0,0,10,premium,north,0
48,31,156.56,1,25.49,0,4,4,0,7,standard,west,0
67,15,132.69,0,119.73,4,3,2,1,8,premium,west,0
70,71,88.57,1,100.5,2,3,3,0,7,premium,west,0
29,42,40.0,1,32.45,3,2,3,0,1,family,west,0
72,11,103.3,1,182.35,0,1,2,0,5,premium,south,0
54,67,146.63,1,243.22,1,3,4,0,7,premium,south,0
55,22,107.64,1,126.32,0,1,2,0,5,family,west,0
27,83,148.04,1,98.32,2,1,1,0,6,standard,west,0
54,80,125.21,2,192.56,0,4,3,1,9,premium,south,0
60,37,165.08,1,4.61,4,5,2,0,9,family,south,0
52,54,109.67,1,89.44,3,4,4,0,2,premium,north,0
26,55,136.37,0,95.05,1,5,2,0,2,family,south,0
49,63,137.71,1,129.52,1,3,1,0,1,standard,south,0
71,9,172.56,1,30.34,2,4,3,0,7,standard,west,0
60,33,60.27,0,16.6,3,2,1,0,5,standard,south,0
29,18,103.96,0,51.87,0,3,5,0,6,standard,south,0
72,67,149.7,1,180.28,0,1,0,0,9,premium,north,0
72,9,174.11,0,93.72,0,4,5,0,5,standard,north,0
30,51,128.4,0,51.55,1,3,2,0,6,standard,west,0
64,70,109.76,1,421.28,0,3,3,1,3,premium,north,1
43,91,146.5,1,98.25,1,5,3,0,9,premium,west,0
53,29,150.4,1,130.13,2,1,4,0,0,standard,north,0
45,3,107.41,0,305.63,2,3,3,0,6,standard,west,0
63,70,131.56,0,144.99,0,2,1,0,8,premium,north,0
74,3,161.32,0,191.17,0,4,2,0,7,standard,east,0
64,9,186.17,1,63.78,1,4,3,0,1,premium,west,0
71,95,145.99,1,135.62,1,4,1,0,9,premium,north,0
72,83,121.54,0,385.85,0,5,2,0,4,premium,east,0
26,68,118.11,2,173.9,2,2,1,0,5,standard,west,0
35,80,139.51,1,155.88,0,2,1,0,5,premium,north,0
60,10,115.95,0,106.35,2,2,2,0,3,standard,south,0
53,11,126.64,2,39.36,0,5,3,0,3,family,south,0
24,30,82.97,2,283.36,1,3,2,0,10,standard,west,0
27,5,165.4,0,122.27,0,4,0,0,7,standard,south,0
49,85,80.09,0,72.16,1,2,0,1,10,premium,east,0
54,8,104.88,0,35.18,1,5,4,0,3,standard,west,0
30,53,123.42,1,161.93,1,3,2,0,3,standard,east,0
31,82,189.68,1,45.89,0,5,4,0,5,standard,north,0
28,71,105.21,2,285.08,2,3,3,0,6,family,north,0
51,24,96.69,2,75.93,0,1,5,0,1,standard,south,0
22,46,100.72,2,137.91,3,2,2,0,3,standard,south,1
52,53,178.06,0,171.39,0,3,3,1,4,standard,south,0
47,74,40.0,1,157.11,1,1,2,0,0,premium,south,0
46,42,84.9,0,243.79,0,4,4,0,6,premium,west,0
58,29,215.6,0,82.13,1,2,1,1,1,standard,west,0
49,76,140.68,1,130.83,1,5,4,0,9,standard,north,0
60,85,81.29,2,198.77,3,5,2,0,5,premium,south,0
62,48,118.53,2,361.07,1,1,0,0,1,standard,east,0
70,5,122.36,0,231.71,1,2,2,0,5,family,north,0
64,49,149.61,0,262.76,0,4,3,0,3,standard,north,0
49,85,184.38,2,100.32,0,5,1,0,4,standard,west,0
48,94,133.6,0,173.83,1,5,3,0,2,standard,west,0
34,40,101.11,2,326.18,3,1,1,0,4,premium,west,0
53,16,147.55,3,125.82,1,2,0,0,1,standard,west,0
29,56,95.56,1,174.59,2,1,1,0,3,standard,east,0
71,80,83.83,1,27.16,1,2,2,0,4,standard,west,0
66,90,58.4,1,212.72,1,4,1,1,8,standard,south,1
28,7,65.22,0,154.64,0,2,3,1,9,standard,north,0
63,30,88.62,2,202.77,0,4,2,0,9,standard,north,0
28,47,78.78,0,102.28,4,2,3,1,4,premium,east,0
60,12,130.96,0,20.45,0,3,1,0,4,standard,north,0
26,85,78.02,3,219.92,1,3,2,0,2,standard,west,0
47,13,40.0,1,71.59,1,2,3,0,5,family,south,0
56,64,83.46,1,30.56,2,1,2,0,10,premium,west,0
60,88,103.48,0,146.77,3,2,2,0,2,family,south,0
44,66,98.81,1,392.78,2,4,2,0,7,standard,south,0
70,73,173.18,2,62.42,2,4,1,0,2,standard,north,0
63,27,98.53,0,74.16,1,1,0,0,4,standard,north,0
33,79,150.83,2,227.77,0,2,0,0,5,family,south,0
57,41,119.34,0,110.14,2,5,1,0,8,family,north,0
60,8,118.52,1,219.38,0,5,0,0,9,premium,west,0
39,37,90.76,1,105.45,0,1,3,0,7,standard,north,0
61,35,117.94,0,92.25,1,4,3,0,6,standard,west,0
69,51,93.22,1,65.2,1,4,1,0,9,family,south,0
65,27,125.95,0,164.94,0,1,2,0,6,premium,south,0
62,45,111.73,2,64.83,0,2,4,0,1,premium,west,0
55,42,86.94,0,87.69,0,1,2,0,0,premium,east,0
36,33,154.72,1,281.94,4,4,2,0,5,standard,north,0
64,67,134.94,1,507.35,3,5,1,0,0,premium,south,0
41,31,104.32,0,180.55,1,1,3,0,7,standard,north,0
50,74,125.09,0,289.51,0,2,3,0,8,family,east,0
38,26,117.07,1,96.63,1,3,2,0,10,standard,east,0
38,83,89.63,2,107.48,1,1,4,0,0,premium,west,0
30,36,122.47,0,151.99,2,2,1,0,6,standard,north,0
72,6,98.26,0,72.53,1,2,6,0,10,standard,north,0
29,16,86.93,0,91.17,1,1,1,0,1,premium,north,0
26,77,63.2,3,214.09,0,4,3,1,8,premium,west,0
71,84,107.45,0,133.18,1,4,0,0,10,family,west,0
51,22,139.84,0,116.68,1,1,1,0,0,premium,south,0
45,58,95.69,1,112.25,2,1,3,0,5,standard,south,0
61,56,208.22,0,52.24,0,1,0,0,0,standard,west,0
42,15,151.0,1,147.78,0,5,1,0,5,standard,south,0
28,45,165.65,0,72.57,0,3,2,0,9,standard,west,0
60,67,147.83,1,26.86,3,3,2,1,2,standard,west,1
31,92,184.85,0,45.51,1,1,1,1,8,standard,east,0
51,81,92.45,0,113.94,0,1,2,0,8,family,east,0
72,12,40.0,0,201.83,0,5,3,0,0,standard,north,0
71,25,104.39,2,240.52,4,5,3,1,5,premium,north,0
41,43,139.54,0,35.57,3,3,3,1,2,premium,west,0
63,17,125.3,2,187.67,0,1,2,0,10,premium,north,0
54,56,129.64,3,408.77,2,1,0,0,7,premium,north,0
47,3,166.23,1,249.01,0,5,1,0,5,family,west,0
29,13,133.37,2,143.53,0,3,0,0,7,premium,north,0
41,7,147.96,3,152.5,2,2,2,0,1,standard,east,0
56,30,87.12,0,140.44,0,1,2,0,5,standard,east,0
74,73,81.66,0,85.78,1,3,6,1,8,family,north,0
22,19,176.49,0,257.42,1,5,1,0,10,standard,north,0
60,94,123.53,1,56.52,3,5,2,0,1,premium,north,0
66,28,98.19,1,149.25,1,4,1,0,9,standard,north,0
72,7,98.25,1,26.33,2,1,2,0,3,premium,north,0
44,34,97.28,1,273.8,1,4,0,0,9,standard,west,0
28,72,95.19,1,144.78,2,4,0,0,10,standard,west,0
36,12,75.09,1,32.92,4,5,4,0,8,family,north,0
67,9,67.49,1,338.09,1,1,1,0,10,standard,east,0
68,81,113.17,0,120.82,3,5,3,0,6,standard,south,0
55,58,99.25,1,40.99,4,4,2,0,8,standard,south,0
28,34,158.75,2,433.28,1,4,0,0,9,standard,west,0
28,73,130.26,0,105.67,0,1,1,0,2,standard,north,0
47,81,129.29,0,66.17,0,5,1,0,7,premium,west,0
53,36,93.99,2,154.78,1,1,5,0,8,standard,south,0
23,55,115.76,1,45.84,0,2,3,0,5,standard,east,0
58,4,132.64,1,85.78,0,1,0,0,6,premium,west,0
50,31,145.07,0,311.62,2,2,1,0,7,standard,east,0
22,58,116.71,1,107.74,4,4,2,0,4,standard,west,0
27,21,157.77,1,179.76,2,5,2,0,6,premium,north,0
46,95,120.28,2,321.18,1,5,1,0,4,family,east,0
60,93,147.75,0,105.06,5,1,2,0,5,standard,south,0
65,26,102.86,1,63.71,1,5,0,1,4,standard,south,1
44,39,56.56,1,204.52,0,1,1,0,5,family,north,0
37,20,129.39,2,39.37,1,4,3,0,3,family,east,0
73,49,145.39,1,57.55,2,1,0,0,1,family,south,0
46,14,140.14,0,31.99,3,5,6,0,5,standard,north,0
38,39,134.78,2,305.61,2,2,6,0,4,family,east,0
45,54,107.8,0,136.6,0,5,2,0,0,family,north,0
22,59,91.76,1,210.05,0,3,3,1,5,standard,east,0
38,58,139.31,1,61.06,0,3,1,0,9,premium,west,0
49,23,134.93,0,174.62,2,3,5,0,2,standard,south,0
70,76,100.37,0,179.07,1,2,2,1,9,standard,east,0
61,67,158.83,0,431.8,0,3,1,1,5,premium,west,0
63,73,89.1,1,197.39,6,4,2,0,4,standard,east,0
50,46,99.58,2,240.12,1,1,1,0,9,family,west,0
27,86,177.27,0,144.91,1,1,2,0,10,family,north,0
42,39,150.4,1,5.89,0,3,4,0,10,family,south,0
74,77,107.47,1,163.4,0,5,2,0,8,standard,east,0
24,21,130.06,1,113.31,1,2,2,0,6,premium,south,0
68,25,125.42,1,108.96,3,3,1,0,9,family,north,0
58,51,40.0,1,89.05,2,5,1,0,9,standard,south,0
37,54,88.27,1,108.96,1,2,4,0,9,premium,east,0
63,72,118.22,1,75.48,4,2,3,0,9,standard,west,0
66,30,107.52,1,224.34,2,5,3,0,3,premium,east,0
24,84,128.65,0,52.89,3,3,4,0,10,premium,west,0
27,33,159.53,1,394.3,0,1,2,0,8,family,south,1
57,52,108.75,0,211.08,0,2,0,0,9,standard,west,0
74,89,82.98,3,266.95,0,5,2,0,1,premium,north,0
23,53,131.37,1,56.54,1,5,0,0,0,standard,west,0
57,66,108.57,0,83.93,0,5,0,0,10,premium,west,0
29,87,114.54,1,140.63,3,3,0,1,6,family,west,0
56,93,109.79,2,130.47,0,4,3,0,6,premium,west,0
55,49,198.46,1,211.46,1,1,6,0,7,family,west,0
26,41,41.58,0,130.88,2,4,3,0,7,premium,north,0
58,21,106.41,1,408.5,2,3,1,1,0,premium,west,1
69,52,119.87,1,57.66,2,1,2,0,3,family,north,0
67,88,92.66,1,47.23,1,5,2,0,5,standard,west,0
23,48,151.49,0,80.54,3,3,3,0,0,premium,east,0
35,35,148.46,2,109.14,2,5,2,0,9,premium,north,0
34,12,118.33,1,283.23,0,5,4,1,1,family,south,0
46,39,110.53,2,171.18,0,3,1,0,4,standard,north,0
29,25,116.08,0,7.98,0,1,1,1,1,standard,east,0
67,93,116.33,0,9.29,1,1,2,0,0,standard,east,0
63,52,117.26,0,117.32,2,2,2,1,4,family,south,0
64,15,113.42,0,91.96,2,2,5,0,8,standard,south,0
32,9,128.84,0,120.05,0,2,3,0,3,premium,north,0
22,82,146.36,1,109.2,2,5,4,0,5,standard,south,0
70,89,76.94,0,369.1,4,4,2,1,10,premium,east,0
37,73,83.23,3,254.32,0,1,1,0,4,standard,east,0
56,14,58.8,1,84.19,1,4,2,0,9,premium,north,0
70,12,150.32,0,129.0,1,1,4,0,10,premium,east,0
23,21,128.76,4,102.15,1,1,3,0,5,premium,west,0
22,72,137.68,0,15.48,1,4,1,0,6,standard,west,0
22,74,69.97,1,87.54,2,2,2,0,9,family,north,0
30,80,182.47,2,88.55,1,3,2,0,7,premium,west,0
24,12,98.69,0,72.89,4,5,5,0,6,standard,north,0
65,17,125.89,1,85.38,5,2,3,0,9,standard,north,0
54,86,149.9,1,103.78,1,1,0,0,10,family,north,0
73,89,85.46,1,181.44,1,5,2,0,3,family,south,0
64,70,100.88,0,78.02,2,2,1,0,8,family,west,0
73,12,126.27,1,312.5,0,4,1,1,2,family,west,0
34,9,220.01,1,57.04,0,1,1,0,8,standard,south,0
37,8,130.54,1,276.85,1,1,0,0,0,standard,south,0
67,67,176.22,3,160.93,0,4,1,0,3,family,north,0
34,81,162.2,0,43.36,1,5,0,0,8,standard,west,0
25,61,132.88,1,101.64,0,1,0,0,8,premium,north,0
57,27,85.38,0,378.56,1,5,1,0,5,premium,north,0
64,73,157.09,1,58.04,2,2,2,0,8,standard,west,0
73,8,67.57,1,385.77,1,5,2,0,5,standard,north,0
71,80,176.03,5,185.17,1,3,0,0,0,standard,north,0
28,85,127.0,3,162.96,0,4,1,0,8,standard,west,0
62,69,40.0,0,177.45,1,1,1,0,0,standard,north,0
66,84,108.08,1,99.56,3,1,1,0,8,standard,north,1
59,57,142.89,0,60.38,1,5,2,0,9,standard,south,1
65,46,111.7,0,133.51,0,1,1,0,0,standard,north,0
66,32,145.03,1,167.34,0,5,0,0,10,premium,west,0
45,88,90.25,1,191.35,1,1,2,0,6,family,east,0
24,67,74.29,0,185.97,0,4,3,0,6,standard,south,0
46,20,117.5,0,221.11,2,2,5,0,3,premium,north,0
32,91,121.1,2,486.39,2,3,3,0,1,premium,north,0
28,8,107.81,0,157.04,1,4,6,1,0,premium,west,0
28,57,162.96,0,301.47,1,1,2,0,4,family,north,0
58,20,90.24,0,196.42,2,2,3,0,8,premium,north,0
48,64,130.96,1,520.79,0,3,1,0,0,standard,north,0
50,41,122.38,1,140.59,3,2,4,0,2,family,west,0
61,43,65.51,1,129.12,0,2,3,0,9,premium,west,0
51,65,73.83,0,288.64,1,1,3,0,4,standard,north,0
55,73,120.42,0,288.89,1,4,2,0,1,premium,north,0
26,38,189.34,0,106.28,0,1,3,0,10,standard,west,0
67,95,140.27,0,191.35,1,1,1,0,3,premium,north,0
45,49,59.6,1,222.7,0,2,1,0,1,premium,south,0
30,17,40.0,0,213.96,0,4,2,1,6,premium,south,0
65,3,145.66,0,177.65,0,1,0,0,0,standard,south,0
60,21,116.63,3,24.21,0,2,1,0,7,standard,north,0
24,67,159.94,1,216.16,0,1,1,0,7,family,west,0
32,53,89.17,2,223.25,1,3,4,1,9,standard,north,0
22,34,132.26,1,182.87,1,1,2,0,3,family,south,0
36,47,149.62,0,97.14,3,1,3,0,4,standard,east,0
27,80,104.34,1,353.43,0,2,4,0,7,premium,west,0
59,56,105.09,2,59.33,0,2,2,0,2,standard,east,0
49,8,120.88,0,292.49,0,1,0,1,3,premium,south,0
73,7,138.99,2,58.64,5,3,1,0,1,family,north,0
61,47,119.5,0,268.23,2,3,2,0,7,premium,south,0
54,40,154.09,2,61.11,3,3,4,0,7,standard,east,0
48,82,103.83,0,257.53,2,3,2,0,1,family,south,0
24,57,73.51,1,406.9,1,5,3,0,1,standard,east,0
25,73,189.19,0,407.94,2,2,1,0,4,premium,west,0
54,57,98.84,1,349.33,0,2,2,0,7,standard,north,0
22,35,100.1,0,139.94,0,3,3,0,8,standard,west,0
